brutal,29
hindus,2
seeks,11
solace,3
marry,36
tenderly,2
navaz's,2
familial,6
anguish,7
rejection,6
seduced,4
motive,11
vent,3
denounce,1
monstrous,7
conclusion--the,1
consequence,7
transformation--is,1
abrupt,4
stops,36
closure,13
imparted,2
aesthetic,2
satisfaction,7
pakistan--they,1
dramas,23
mirror,21
struggles,19
terminus,1
healing,8
needless,16
tacked-on,2
voice-over,17
unexceptional,1
reinvent,2
wheel,9
pattern,13
historical,42
directon,1
addresses,14
zhang,3
yimou's,1
tian,1
zhuangzhuang's,1
kite,7
china,37
agonies,1
endured,7
smashed,2
crucible,1
flawed,34
inaccurate,2
bear,27
hardship,2
confers,2
nobility,6
gravity,7
banned,3
native,19
nerve,7
tackled,3
urgency,6
bombings,3
pakistan,1
launch,8
missiles,6
tests,11
travolta's,9
consisted,3
shout,6
travolta,46
soared,3
gees,2
fortune,30
maurice,15
gibb,1
straight-to-the-cutout-bin,1
album,5
aptly,6
sales,7
devil,21
newt,6
gingrich's,1
satan,13
humane,7
sold,21
hairy,4
host,18
netherworld,2
document,7
collector's,5
shops,3
dollars,36
shorty,14
vein,4
minion,2
chili,1
palmer,12
mafia's,1
b-grade,1
hackman,17
beside,6
weir,21
down-and-out,1
flores,3
odds-maker,1
predict,16
sheets,3
customary,4
sexual,91
speechless,2
danza,1
signed,6
complicating,7
backed,7
defecting,1
halloween,23
vi,1
mixes,9
fortunate,7
attend,12
advance,12
upcoming,16
conspiracy,22
hobby,3
fast-paced,13
fletcher,6
fast-talking,7
witty,65
taxi,20
gibson's,13
riggs,3
lethal,11
weapon,19
donner,1
maverick,4
indeed,76
toned-downed,1
bickle,4
jittery,4
cover-ups,1
accepting,12
trophies,1
secondly,12
provided,37
previews,17
all-out,6
uncountable,1
jerry's,5
helgeland,1
fletcher's,1
far-fetched,3
theories,8
helgeland's,1
opinions,7
stand-out,9
julia,59
alice,38
sutton,2
visits,16
shrugs,1
noting,11
restraining,1
research,26
information,51
newsletter,4
subscribers,1
publishes,1
edition,25
abducted,4
tortured,11
refers,5
jonas,3
trust,35
remainder,9
jeopardy,6
catcher,1
rye,1
assassins,2
lone,21
gunmen,1
g,33
oswald,1
earl,11
grateful,2
listen,23
tidbits,3
8th,1
action-thriller,6
disney,150
annual,13
full-length,5
pat,27
mulan,77
36th,1
heroines--ariel,1
belle,4
pocahontas,5
mulan--get,1
requisite,10
wise-cracking,5
pep,6
handful,25
strategically,5
pool,16
rousing,16
anthem,1
cutesy,4
montage-backed,1
pleaser,2
pose,8
tie,11
neatly,10
closing,23
bob's,9
walt's,2
ga-ga,1
tie-ins,4
familiarity,6
grown-ups--this,1
reviewer,10
included--wishing,1
without--shock,1
--the,8
cheeky,5
chihuahua,2
pepe,1
longs,5
matador,2
trinidad,1
ditching,2
sidekicks,3
disney's,49
entries,5
suffer,25
slackness,1
madcap,2
wannabe,7
guise,4
loquacious,2
lizard,2
murphy's,12
vocal,15
inappropriate,8
formula-wise,1
afterthought,5
clicks,4
cavalry,2
charge,19
snow-covered,4
sophistication,5
computer-generated,20
show-stopping,2
interlude,4
penned,14
wilder,9
zippel,3
voiced,32
ming-na,7
wen,16
hordes,3
huns,9
china's,4
overthrow,2
palace,13
decrees,2
dispatch,2
mulan's,17
infirm,2
high-spirited,2
father's,32
armor,13
incognito,2
signs,18
mongolian,1
attracted,19
shang,6
b,35
outmatches,1
combatants,3
smarts,1
physical,51
millennia,2
expecting,41
twister,23
simpithize,1
hoping,32
volcano,11
emo,2
worrys,1
earthquake,4
sitter,4
quake,2
geologist,1
geologic,1
gallons,2
12,22
ash,12
volcanic,1
eruption,1
hoped,16
helecopters,1
volcanos,1
35th,1
feature--,1
retooling,1
olympian,1
crossed,7
story--,1
hades,2
underworld,15
lounge,15
stifle,1
yawns,1
induced,4
colorfully,1
satyrical,1
trainer,8
menken/david,1
particular-,1
ly,1
lyrical,6
melodies,1
ballads,3
numbers,27
hercules,12
nifty,14
herc,1
cgi,22
hydra,1
steady,13
stream,4
anachronisms,1
ix-i-i,1
aladdin,9
long-overdue,1
jabs,11
mouse's,1
marketing,16
merchandising,7
depart-,1
ments,1
rock-solid,2
hunchback,8
improvement,10
pocohontas,1
clements,1
musker,1
susan,25
egan,3
goldthwait,2
frewer,1
samantha,2
eggar,1
bolt,2
zeus,2
rip,9
error,5
shrek,59
levels,26
imaginative,24
visuals,54
loads,7
barrage,3
related,21
functions,9
yucky,2
substances,2
fractured,4
fairy,41
rude,10
sail,6
snappy,5
basics,5
1990,10
momentous,3
rotund,2
ogre,12
mike,81
myers,38
using,120
grumpy,7
solitary,7
swamp,5
nobleman,2
disturbs,5
petty,13
tyrant,1
farquaad,18
awk,1
string,16
impolite,1
owns,20
resides,8
ogre's,2
yard,14
ellis,9
storybook,1
banishes,1
fanciful,3
castle,33
surrounded,24
legends,8
pinocchio,5
wolf,8
dwarfs,1
enraged,3
storms,3
lithgow,14
bargain,5
king,112
damsel,1
distress,4
unveils,2
presentation,18
dating,19
announcer,3
purrs,1
selects,2
princess,57
fiona,24
diaz,31
snatches,3
dragon-protected,1
lava,2
moat-filled,1
captive,4
throne,10
pests,2
grounds,6
reluctantly,20
quest,38
accompanied,14
motor-mouthed,1
donkey,22
grump,2
helpless,11
maiden,8
flicks,43
babe,42
that'll,7
lion's,5
expense,10
public-domain,1
icons,10
referred,12
possessed,12
sleeping,8
cabin,10
bellows,1
slams,1
farquaad's,5
royal,17
domicile,1
kingdom,13
souvenir,1
queue,1
animatronic,3
figures,43
relentlessly,5
peppy,4
swipes,2
sad,52
acrimony,1
honcho,1
katzenberg,4
eisner,2
companies,6
sabotage,7
other's,9
releases,16
issuing,4
competing,4
here's,17
suggestion,5
sandbox,1
farquaads,1
troubling,4
irreverence,2
lies,83
betrays,1
incessantly,8
cheap,45
diminutive,4
stature,6
reinforcing,2
mocking,5
pompous,8
selfish,16
zingers,6
rollicking,3
rubber,4
toys,40
jerky,6
furious,13
tainted,1
trot,1
clich,17
taunting,2
tall,12
skinny,3
fat,27
ramen,4
teaching,12
soupy,1
noodles,3
caress,1
chopsticks,2
roast,2
pork,1
apologize,4
'see,1
earnestness,1
degree,20
sobriety,1
experiencing,10
engages,9
fulfilling,6
weaving,10
sum,15
parts,104
noodle,4
juzo,5
itami's,1
tampopo,8
forefront,7
western,29
japan,16
goro,8
tsutomu,1
yamazaki,1
nobuko,2
miyamoto,2
hole-in-the-wall,1
fend,5
insults,6
strongman,1
pisken,1
rikiya,1
yasuoka,1
defend,9
honor,31
ringleader,1
henchmen,4
emerging,4
bloodied,4
victorious,4
tampopo's,3
ambition,12
flock,8
appetizing,2
wisdom,15
enlist,6
patron,2
gems,7
recipe,3
delicious,10
soup,7
price,45
affordable,2
protests,5
ulterior,3
motives,21
exit,7
gap,4
adjoining,2
peers,10
cook,10
filling,13
trepidation,4
discovery,19
trappings,4
gourmets,1
sommeliers,1
sneaks,9
prepares,8
omelet,1
poor,64
enjoyment,25
unrelated,5
illustrate,4
accentuate,3
people's,19
worsened,2
husband's,11
intention,11
deprived,5
drags,19
meal,5
awaiting,12
eats,8
smiles,9
comfort,15
stunned,9
yells,4
finishes,5
awkward,23
itami,6
ran,14
disjointed,7
interrupt,4
parodies,15
succeeded,13
outcome,20
consume,5
adage,3
crafting,6
action-packed,6
eerie,23
oozed,2
triumphing,1
decisively,1
triangle,11
intimidating,5
apparition-like,1
creature,38
ian,34
mcdiarmid,2
henchman,4
picks,23
unspecified,2
hamill,8
carrie,16
fisher,14
lando,1
calrissian,1
mayhew,3
c3p0,1
kenny,10
mission,82
luke's,4
clutches,10
intergalactic,5
jabba's,2
creepy-looking,1
fortress,6
guarded,3
hog-nosed,1
beasts,4
hysterical,16
dreaded,10
beast,23
sand,10
barge,1
freed,8
cryo-freeze,1
rescued,6
rebel,14
alliance,9
empire's,1
newest,16
activated,1
fleet,3
endor,1
shield,11
defends,4
befriended,6
ewoks,2
bear-like,1
fearing,8
endangering,2
pitted,3
suitably,12
well-acted,6
point-of-view,8
battles,26
hindering,2
ships,14
dramatically,10
improved,14
stronger,25
1983,5
matured,2
personas,2
root,28
cunning,11
imposing,9
generates,8
adorable,14
betrayal,15
lovable,24
concludes,7
greatest,94
trilogies,1
bang,5
entertains,3
entertain,29
treat,47
assume,23
handle,22
thoughtful,18
discussions,9
co-written,6
brad,37
assumes,13
alike,15
hogarth,10
eli,2
marienthal,2
spirited,13
lad,9
hard-working,5
annie,45
maine,5
staying,22
treks,2
stolen,37
antenna,2
reception,5
robot,22
vin,6
diesel,9
shock,35
damage,9
suffered,19
landing,13
puppy,6
realizing,18
barn,7
junkyard,1
owned,15
harry,36
connick,4
assembles,3
sculptures,1
scrap,2
spook,2
kent,1
mansley,4
mcdonald,6
sightings,2
considers,14
residence,4
hogarth's,1
lodger,1
exhibit,4
doesn',1
comparisons,14
sappy,18
messages,16
choose,20
programming,6
touching,65
tarzan,59
hand-drawn,2
characters',29
realistically,6
exaggerated,12
expressions,14
waitress,19
mahoney,3
tv's,19
frasier,2
integral,2
comic-relief,2
beatnik,1
motivations,14
paper-thin,2
stereotypes,13
deliver,45
heavy-handed,9
dive,5
timing,24
outlast,1
timed,1
america's,23
satirizing,1
lame,15
safety,19
duck,9
bonked,1
well-timed,4
required,24
quaint,11
plotting,17
bedtime,1
namely,17
spades,5
granger's,8
closet,9
miramax,6
accountant,10
auteil,1
francois,4
pignon,3
condom,4
factory,15
distraught,7
contemplates,2
suicide,29
belone,2
michel,3
aumont,1
homosexual,12
discrimination,3
lawsuit,8
intimidate,2
management,5
concocts,3
provocative,9
photographs,8
locked,12
leather-clad,1
mails,1
anonymously,3
pignon's,2
racy,1
snapshots,3
circulating,2
openly,10
lusty,4
supervisor,7
michele,7
laroque,1
intrigued,10
preferences,2
ex-wife,5
alexandra,4
vandernoot,1
indifferent,4
stanislas,1
crevillen,1
drop,21
disdain,2
enchanted,5
macho,13
co-worker,14
felix,24
gerard,17
depardieu,3
self-righteous,5
homophobe,4
pr,5
thierry,2
lhermite,1
grovel,1
friendship,46
verber,1
artfully,3
milks,3
farcical,3
dissects,2
veering,2
off-track,1
pedophilia,2
auteuil,4
widow,7
saint-pierre,1
delightful,46
blown-up,1
perched,1
riding,13
float,3
pride,19
granger,8
gauge,10
planning,7
re-make,1
aux,2
folles,2
marcus,5
aurelius,3
harris,44
maximus,22
crowe,30
successor,7
emperor's,5
commodus,17
joaquin,7
phoenix,17
murders,31
announcement,3
sentenced,5
executioners,3
proximo,5
reed,17
gladiators,2
earn,12
gladiator,26
announces,10
games,26
colisseum,2
germania,3
kick,16
choppy,5
unsettling,15
distracting,27
unclear,7
spilled,6
escapes,19
flashes,7
cuts,25
1995's,6
virtuosity,2
arrived,13
moviegoers,10
conniving,4
sneaky,1
whiny,7
died,40
loss,34
junk,10
twilight,12
reed's,1
recast,1
reshooting,1
earned,12
noticable,2
distractions,5
spartacus,2
heart-wrenching,2
heart-warming,5
life-affirming,3
miraculous,6
brakes,2
speeds,1
guido,30
roberto,10
benigni,18
motions,9
fascist,9
heil,2
huh,5
stare,3
blank,17
postmodern,4
jew,7
triumphs,10
anti-semitic,3
=,178
granted,26
_the,24
dictator_,1
mind--charlie,1
chaplin+s,2
lib,3
wrote,58
trumps,1
gd,1
jewish,25
barber,9
dignitary,1
explain,40
classroom,2
schoolchildren,1
concluded,3
aryans,1
superior,31
benigni+s,4
stays,23
intact,10
absurdity,4
loopy,5
reigns,4
conveyed,7
courtship,4
nicoletta,4
braschi,4
creeps,11
affect,14
unnamed,6
concentration,16
insistence,5
five-year,2
giosu=e9,1
deported,3
horrors,13
convinces,16
youngster,2
hiding,17
learning,30
raises,20
pain,68
persecution,3
injustice,8
deteriorate,1
overwhelmed,9
strength,51
incentive,2
giggle,5
vacant,6
emotion,47
yearning,7
brightness,2
soothe,2
wounds,12
fool,27
slurs,3
vandalism,1
audacity,9
antagonists,2
liberty,9
stripped,9
dignities,1
onset,1
fascism,4
preposterousness,1
aryan,1
grinning,3
joyful,3
alternate,14
muster,9
_brazil_,1
fortitude,2
weapons,27
purposes,7
debate,24
sign,37
three-dimensional,9
stranded,11
terrifyingly,1
risky,13
footnote,1
holocaust,20
atrocities,6
horror--less,1
cautious,5
preserve,4
guido+s,1
we+re,1
wasn+t,2
off-target,1
cannes,7
toronto,12
shoo-in,3
hopefully,28
honorary,2
jerusalem,3
swept,6
controversy,12
notwithstanding,6
masterful,18
must-see,9
ingredients,19
starving,3
lusting,3
1998,54
modernized,2
dickens,10
orphan,8
pip,5
escaped,12
convict,8
havisham,1
hopeless,4
lifetime,19
infatuation,3
havisham's,1
snobbish,4
adopted,11
estella,13
gist,2
anonymous,10
benefactor,7
upper,26
gentleman,8
groomed,2
o,24
florida,17
hawke,15
drawing,25
finn's,6
lifelong,8
gwyneth,14
paltrow,19
crust,2
environment,21
dinsmoor,3
anne,27
bancroft,10
embittered,3
man-hating,1
aunt,6
altar,4
causes,36
'fear,1
daylight',1
relationships,56
snobbery,2
connections,11
romanced,3
bites,5
delpy,1
sunrise,4
uma,18
thurman,20
gattaca,39
rail-thin,1
blonde,18
lovestruck,3
unchanged,3
portrays,31
alternating,3
infuriating,2
tease,4
estella's,2
intimate,13
overboard,11
pessimistic,5
ripe,9
timeless,11
paranormal,2
temperature,3
inexplicably,5
plummets,2
freezing,10
lili,4
taylor's,2
nell,2
haunting,32
sixth,37
cole,32
ghosts,19
hike,1
seasons,8
ex-patient,2
malcolm,19
willis,50
crumbling,2
rushmore,14
councils,1
deeply,38
osment,19
preteen,2
malcolm's,2
antisocial,1
behaviour,12
bullies,4
hospitalized,3
divulge,4
spine-tingling,1
reasonably,10
schizophrenic,5
sincerity,14
cole's,5
anguished,3
confession,9
prevents,10
drastic,5
pursue,9
lynn,5
collette,13
poltergeist,3
shyamalan,15
unforgiveably,1
crib,4
self-rearranging,1
heartwarming,7
shocks,8
really-they,1
scaring,4
bejesus,1
gradeschooler,1
apparitions,2
costar,3
dilemma,12
recalling,2
bogeyman,1
bed,26
immensely,21
manifest,2
horndog,1
overheated,2
phenomenal,11
mugging,3
commercials,13
atmospherically,3
silence,16
lambs',1
tak,1
fujimoto,1
drama-its,1
spooky,8
ad,16
misleading,6
notice-rather,1
feel-the,1
unfurls,1
engrossingly,1
twist,43
bulletproof,1
admired,14
dracula,14
pun,17
count,41
b-movie,5
frankenstein,27
vampire,69
sensual,7
commonly,2
dusk,14
'till,3
dawn,22
precisely,19
nosferatu,14
backtrack,2
tackles,12
philosophical,16
slasher,28
friday,11
13th,5
what-not,1
chair,20
gore,55
fifth,26
grader,1
kit,16
man's,40
orlock,5
shreck,1
hermit-like,1
employs,13
hutter,5
gustav,1
von,23
wangenhein,1
salesman,14
fiancee,10
ellen,21
greta,2
schroeder,8
orders,26
transylvanian,1
visit,43
orlock's,3
hutter's,3
wakes,16
neck,14
undead,3
feeds,6
pieces,49
embarked,1
via,30
destination,31
unauthorized,1
bram,7
strocker's,1
purchasing,2
copy,28
entertainment's,1
digitally,5
restored,8
stores,8
maunau's,1
o-negative,1
tinting,1
1984,14
lang's,7
metropolis,9
wider,4
alas,11
investing,4
vcr,6
mute,12
bach,3
mozart,7
dim,3
stendhal's,1
syndrome,11
painting,24
hallucinates,1
symptoms,4
disorder,9
grim,25
italy's,1
dario,7
argento,21
boasting,4
unforgettable,19
grandfather,11
ennio,4
morricone,5
stendhal,6
magnificent,33
trauma,3
1992,14
patchy,1
1987,9
soavi,1
1980's,4
graziella,1
magherini,1
argento's,15
asia,3
anna,41
manni,4
rapist-killer,1
florence,2
lured,4
alfredo,3
kretschmann,2
gallery,8
favourite,7
tail,5
faints,1
posing,7
bystander,3
pursuer,1
cat,24
mouse,32
evolves,4
lumpy,1
narratives,3
cop-hunting-killer,1
disintegration,2
explores,20
psycho-sexual,1
candour,1
emerges,11
artful,2
thrillers,18
italy,10
exploits,11
opportunities,14
architecture,7
symbolic,11
statements,11
departure,17
hallucinogenic,2
whiz,6
sergio,4
stivaletti,1
giuseppe,4
rotunno,1
segues,6
hallucination,2
real-time,5
tremendous,22
proof,29
world's,22
marred,7
renders,3
emotionless,5
relative,14
inexperience,3
applause,6
chillingly,4
marco,7
leonardi,1
paradiso,1
gorgeous,33
anna's,6
colleague,11
increasingly,22
syndrome's,1
striking,23
morricone's,1
active,9
scored,10
100,22
variation,13
circular,3
melody,4
strings,12
wordless,2
lingers,4
reunion,16
satisfying,49
qualify,5
uncut,10
laserdisc,7
dubs,1
dealers,6
wide,32
web,11
rea's,3
gaelic,2
brogue,3
silky,2
pint,2
guinness,7
lackadaisical,1
naughty,5
schoolboy,3
flirts,8
gambols,1
sing-song,2
metered,1
startling,18
burgess',1
clockwork,5
deliciously,17
conjures,5
porcine,1
puerile,1
delicatessen,2
butcher,10
neil,32
jordan's,13
rea,10
accomplished,30
da,5
brady,11
drunk,18
wall-to-wall,5
brady's,2
francie,9
eamonn,2
owens,6
voiceover,7
permeates,2
crop,4
carrot-colored,1
ruddy,1
complexion,2
refusing,11
alcoholic,6
trumpet-playing,1
depressive,1
neighboring,4
mrs,51
nugent,4
poses,5
pal,11
looming,5
commie,1
obliteration,1
foremost,12
pigs,4
menagerie,4
ma,8
shipped,3
garage,9
psychiatric,2
observation,9
downs,6
fantasy,57
cowboys,6
ranger,4
comicbook,1
squealing,2
pig,33
o',6
nugent's,1
whisked,2
remand,1
boney,1
arsed,1
bogmen,1
fertile,2
imagination--and,1
chicanery--runneth,1
mccabe's,2
nightmare,31
produces,5
littered,7
sin,13
o'connor,6
virgin,11
outlandish,12
trailers,25
external,4
chums,6
empathize,6
plight,14
fundamentally,4
talks,23
admirably,13
tandem,1
contributions,4
savoring,5
daryl,11
pullman,9
lived,25
he'd,9
socially,8
inept,7
bewildering,3
zero's,10
arlo,4
normal,73
soon-to-be,2
client,12
gregory,10
o'neal,3
deposit,2
blackmailed,3
thickens,3
paramedic,4
gloria,18
sullivan,7
seemingly-harmless,1
investigations,3
reclusive,1
confusing,39
affinity,5
idly,1
investigators,4
chinatown,7
blows,13
chinatown's,1
kasdan's,3
cliches,40
avoided,9
avoid,43
spaceballs,2
switching,5
exaggeratedly,1
pullman's,2
layered,9
occasional,28
well-drawn,3
featherstone,4
unpredictability,4
underused,11
mercury,9
rising,25
dialogue-driven,1
detached,11
motionlessly,1
pointing,4
elitist,1
vice,10
versa,6
clump,1
anyone's,6
22,10
stylish,26
undeniable,7
kiss,44
goodnight,4
meryl,11
streep,11
pamela,5
fell,15
well-bared,1
assets,2
geena,4
preposterous,5
renny,3
harlin,3
caine,7
mousy,4
suburban,11
ethically,2
questionable,12
mitch,6
hennessey,1
remembers--and,1
reclaims--her,1
charly,1
baltimore,1
tough-as-nails,1
cia,17
operative,7
reappearance,2
samantha/charly,1
assortment,8
no-goodniks,1
erase,4
shane,6
netted,2
$4,2
mil,1
prose,2
hefty,10
tag,11
goods,9
black's,2
scout,1
unbelievable,20
tossing,8
nearby,23
treehouse,2
skating,2
deliveries,1
jules,16
benefit,13
heroine,33
slyly,2
work--sometimes,1
lays,10
toughness,1
kick-ass,3
niche,4
harlin's,1
collaboration,7
middling,2
pirate,3
rehearsal,2
albeit,28
costly,5
wife-husband,1
escapist,9
little-to-no,1
more-than-welcome,1
yagher,1
walker,12
irving,10
christina,11
ricci,12
dien,8
walken,9
ichabod,7
crane,13
journeys,6
1799,1
decapitation,2
mercenary,6
katrina,3
listless,1
solve,16
groundbreaking,11
best-known,2
biographical,3
wood,27
invasion,24
mars,36
anticipating,5
atmospheric,6
counts,6
hammer,5
studios',3
reworkings,1
international's,1
edgar,7
allan,3
poe,1
borrows,10
1930s,5
climatic,3
windmill,1
cue,9
allusions,3
seasoned,8
disappointments,3
theatrically,5
overblown,8
turkey,4
burton's,24
skillful,9
landscapes,5
foggy,2
towns,4
overshadow,3
scissorhands,6
occupations,1
irving's,9
adequate,19
shine,27
gough,4
butler,16
alfred,15
townsfolk,4
uncovers,5
beheadings,2
definately,13
sons,13
covering,17
youngest's,1
mpaa,18
martial-arts,1
re,5
properties,3
twenty-five,3
jackie's,8
martial,54
acrobatics,1
distinction,7
--this,1
hyena,3
loaf,7
spiritual,26
stamped,1
cookie-cutter,2
casts,14
acquired,5
tend,28
countryside,9
indeterminate,3
sometime,9
meander,3
afield,1
stringing,2
tighter,5
festival,26
--slacker,1
harsh-seeming,1
kindly,12
specifically,24
panther,3
fun-loving,3
practical-joking,1
_quite_,1
embarrassing,11
instructor's,1
roundly,1
marketplace,2
chagrinned,1
cousin,12
unhappy,21
annoyed,7
damages,2
institutes,1
regimen,2
thrash,2
soundly,1
su,1
hua-chi,1
drunken-style,2
assigns,3
tasks,7
jugs,2
upside,7
cracking,5
walnuts,1
exercises,4
strengthening,2
practices,3
again--these,1
_happen_,1
ballet,7
objects,17
environment--,1
benches,1
cups,1
bowls,2
fruits,1
vegetables--often,1
unparallelled,1
wins,24
movie--jackie,1
beaten,12
schticks,1
seventies,6
eighties,6
likewise,10
_great_,1
hilarity,10
principle,9
imitate,4
wobbly,3
drunkard,3
lull,1
sloshed,2
wading,2
startled,6
opponents,5
mincemeat,1
whoa,2
primitive,11
norris,3
jean-claude,7
availability,2
letterboxed,1
vhs,6
$10,11
pan-and-scanned,2
priced,1
rental,9
purchase,4
ratio,14
_too_,1
mostly-unrelated-storywise,1
american-release,1
uncertain,13
_highly_,1
folklore,5
jet,18
li,16
50,17
cliffhanger,5
stallone's,4
tunnel,16
connecting,6
collapses,5
flammable,1
toxic,3
waste,22
survive,37
incinerating,1
fireball,2
medical,27
chauffeuring,1
explosion,15
boom,2
seat,40
antagonist,5
non-matinee,1
penny,6
characterizations,11
dimesional,1
rob,58
dragonheart,1
near-impossibility,1
skeptic's,1
possibility,14
altered,9
realities,11
deals,42
gilliam's,3
monkeys,11
override,1
existing,3
inconsistencies,6
terminator,29
frequency,26
pulls,41
trick,21
october,38
firefighter,2
quaid,25
loving,46
mitchell,38
henson,7
double-pronged,1
caviezel,7
occurrence,5
aurora,1
borealis,1
ham,3
radio,53
'69,1
skeptical,12
warn,5
impending,9
warehouse,5
flooded,4
overjoyed,2
timeline,4
disastrous,8
gathered,3
instruct,1
hurdle,2
conscious,3
synchronous,2
frank's,9
changing,22
convoluted,10
killer's,10
witnessing,7
projection,2
riveting,18
hoblit,3
screenwriter,59
toby,4
establishing,13
split,20
screens,13
framework,10
mets-orioles,1
amazin',1
mets,1
admittedly,18
simultaneously,21
periods,7
blindingly,1
shifts,16
leeway,1
darn,13
toes,4
avoids,19
stagnant,3
father-son,4
instantly,24
react,17
descendant,1
thankless,6
performs,10
andre,5
braugher,4
diner,14
predictions,3
dismayed,4
amused,7
camera's,1
poignancy,6
resorting,5
tactics,7
acknowledge,4
male-oriented,1
underlying,13
universally,3
applicable,2
long-dead,1
mist,3
sissy,3
wesley,6
snipes,8
premier,3
opposed,16
basic,65
muddled,4
bitten,7
traits,5
thirst,4
serum,1
quenches,1
lust,13
vampires,32
blade's,4
sophisticated,22
authorities,18
existence,40
feast,10
bribes,2
multinational,1
finance,2
organizations,4
corporate,12
deacon,3
dorff,5
convinced,31
insure,3
superiority,2
translate,6
scrolls,1
method,21
all-powerful,4
unstoppable,2
transpire,2
accolades,8
illusions,5
slick,25
combat,20
targets,8
mtv-style,1
nerves,7
tuxedos,1
coffins,2
gothic,19
outlook,10
centres,3
idyllic,8
seahaven,10
christoff,4
program,34
unwittingly,11
burbank's,3
inhabitants,11
inclosed,1
massive,14
format,15
lowest,4
denominator,3
sensible,8
enjoying,15
re-inforced,1
stanley,21
ipkiss,1
suited,10
mode,8
shrieking,3
promises,19
extreme,46
burns,10
dosen't,5
natascha,4
mcelhone's,1
sylvia,7
underwritten,9
pushed,10
sidelines,3
delightfully,12
philip,14
upbeat,9
poets,2
card,18
steam,10
ambiguous,12
niccol,15
1997,57
trim,4
christoff's,1
plans,45
placement,9
crap,22
rating=,4
wilcock,4
norville,4
barnes,9
conflicted,9
harrowing,14
horrifying,25
descent,6
madness,21
ireland,10
francie's,3
unsavory,3
unjustifyably,1
nosy,2
harmless,11
darkly,9
shenanigans,2
needy,2
aisling,1
o'sullivan,3
shocking,41
brutality,11
malicious,3
glee,3
boy's,7
unforgettable--perhaps,1
wink-wink,1
matter-of-fact,6
attitude,56
expressed,12
anchoring,1
uncomfortable,20
lobby,7
overheard,1
disgust,7
--michael,2
jordan,19
nba,2
championship,8
november,7
21,8
inseparable,4
sgt,13
murtaugh,2
glover,11
strip,15
boxer,16
shorts,3
flapping,1
arms,22
feverishly,1
cackling,3
chicken,41
riggs',1
soprana-like,1
foul-mouthed,9
freighter,3
gunfire,4
questioning,14
inquisitiveness,2
chases,19
explosions,26
gunshot,2
letter,13
unadulterated,1
counter,7
hand-to-hand,2
firing,5
reloading,1
fireballs,2
sophomoric,3
banter,13
conversations,19
diversion,4
hail,6
shtick,6
delivery,25
bits,21
interrogated,5
drawbacks,2
sync,6
brisk,9
mano,2
guard,38
emphasizing,5
replete,6
sorrow,7
realist,1
tendancy,1
inspiring,8
1993's,2
overabundance,1
emoting,3
throwback,4
ol',14
yesteryear,2
teenager,14
1950's,9
coalwood,3
virginia,3
scholarships,3
coal,6
homer's,7
satellite,10
1957,5
drafting,1
brainiac,2
construct,3
workers,16
crafted,25
johnston,5
titles,6
jumanji,1
rocketeer,2
uncredited,6
trooper,5
molds,3
push,7
barriers,4
enhances,4
finesse,3
jurassic,27
lends,18
support,49
guidance,13
horse,45
whisperer,20
despicable,6
boys',3
endeavors,4
tracks,20
sacrifices,6
orginality,1
varsity,5
blues,17
crowds,7
hinted,10
morton,3
evan,1
bonifant,1
dancer,13
harmonica,1
intellectually,11
bothered,2
richer,8
pile-ups,2
landis,1
crashes,14
pile-up,1
calloway's,1
dull,24
tons,12
lang,14
bluegrass,1
riders,1
rawhide,1
http,7
//www,4
geocities,2
com/hollywood/academy/8034/,1
spam,2
reply,4
recklessly,2
mama,9
child's,16
excercise,1
o'toole,2
describe,33
old-hollywood,1
sinatra,1
singers,8
senior,16
harp,2
charisma,26
closer,30
romances,7
classified,4
option,5
vaguely,16
agreeing,3
reminded,33
venerated,1
cinnamon,1
apple,17
cider,10
magical,30
daring,12
cynical,20
apt,17
tenderness,6
bonnie,13
sparkle,3
hunt's,2
bird's,2
zooming,2
insignificant,7
rueland,1
folks',1
sprung,2
fairytale,3
rooting,16
folk,16
tinges,1
ethereal,5
ordinary--yet,1
beautiful--in,1
festive,1
wardrobes,1
eloquent,2
not-in-a-hurry,1
progress,15
dainty,2
watercolors,1
paints,9
assembling,2
rambunctious,3
concerned,42
cursing,3
disappointingly,3
grier's,3
charlie,20
flatly-written,1
laudable,1
shaking,4
mulder,26
x-files,37
understatement,10
self-deprecation,1
considerable,12
pair,46
laugh-out-loud,6
scenic,1
tearjerker,6
hinges,4
recipient,3
wife's,14
enjoyably,4
click,8
quickly--yes,1
ex-wife's,1
everything--it,1
effortless,6
overused,5
picky,3
imagined,8
dillon,38
denise,21
richards,26
neve,31
bay,23
swamps,1
slums,4
estates,1
town's,12
benefactors,1
seminar,2
ritzy,1
lombardo,9
duquette,6
perez,5
suzie,13
toller,5
cheerleader,6
girls,96
smitten,10
handsome,26
portion,10
accuses,5
confesses,5
raped,15
kelly's,6
craving,3
sandra,24
convicted,23
teary,1
cleared,3
substantial,13
agenda,11
claws,3
rendered,10
useless,12
ethics,7
principles,4
slightest,11
repulsive,4
sexy,32
choses,4
sexpot,3
compares,4
contrasts,6
press,33
starship,49
troopers,49
paper,18
thin,53
dominating,3
bacon,34
bacon's,6
theresa,7
oversexed,3
rubin-vega,5
unappealing,4
sam's,5
lawyer,62
ken,9
bowden,9
displayed,9
erotic,21
eroticism,3
ridley,5
scott's,5
